Reference,Name,Pronunciation,Image_Reference,Type,Diet,Area,Taxonomy,Named_By,Species,Teeth,Food,Movement,length_in_meter,period_group,period_specific,earliest_period,latest_period,estimated_living_duration,taxonomy_level_0,taxonomy_level_1,taxonomy_level_2,taxonomy_level_3,taxonomy_level_4,taxonomy_level_5,taxonomy_level_6,taxonomy_level_7,taxonomy_level_8,taxonomy_level_9,taxonomy_level_10,taxonomy_level_11,taxonomy_level_12,taxonomy_level_13,taxonomy_level_14,taxonomy_level_15,taxonomy_level_16,named_by_year
https://www.nhm.ac.uk/discover/dino-directory/nqwebasaurus.html,Nqwebasaurus,n-qu-web-ah-sore-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Nqwebasaurus.jpg,small theropod,carnivorous,China,Dinosauria > Saurischia > Theropoda > Neotheropoda > Tetanurae > Avetheropoda > Coelurosauria,"de Klerk, Forster, Sampson, Chinsamy and Ross (2000)",thwazi,,,,1.0,Mid Jurassic, 159-132 million years ago,159,132,27,Dinosauria , Saurischia , Theropoda , Neotheropoda , Tetanurae , Avetheropoda , Coelurosauria,,,,,,,,,,,2000
https://www.nhm.ac.uk/discover/dino-directory/omeisaurus.html,Omeisaurus,oh-mee-sore-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Omeisaurus.jpg,sauropod,herbivorous,China,Dinosauria > Saurischia > Sauropodomorpha > Sauropoda > Eusauropoda,Young (1939),junghsiensis,,,,20.0,Mid Jurassic, 169-159 million years ago,169,159,10,Dinosauria , Saurischia , Sauropodomorpha , Sauropoda , Eusauropoda,,,,,,,,,,,,,1939
https://www.nhm.ac.uk/discover/dino-directory/opisthocoelicaudia.html,Opisthocoelicaudia,o-pis-tho-seel-i-cawd-ee-a,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Opisthocoelicaudia.jpg,sauropod,herbivorous,China,Dinosauria > Saurischia > Sauropodomorpha > Sauropoda > Eusauropoda > Neosauropoda > Macronaria > Camarasauromorpha > Titanosauriformes > Titanosauria > Lithostrotia > Saltasauridae,Borsuk-Bialynicka  (1977),skarzynskii,,,,12.0,Late Cretaceous, 72-68 million years ago,72,68,4,Dinosauria , Saurischia , Sauropodomorpha , Sauropoda , Eusauropoda , Neosauropoda , Macronaria , Camarasauromorpha , Titanosauriformes , Titanosauria , Lithostrotia , Saltasauridae,,,,,,1977
https://www.nhm.ac.uk/discover/dino-directory/ornitholestes.html,Ornitholestes,Or-nith-oh-LES-teez,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/ornithol.jpg,small theropod,carnivorous,China,Dinosauria > Saurischia > Theropoda > Neotheropoda > Tetanurae > Avetheropoda > Coelurosauria,Osbourne (1933),hermanni,,,,2.0,Late Jurassic, 150-144 million years ago,150,144,6,Dinosauria , Saurischia , Theropoda , Neotheropoda , Tetanurae , Avetheropoda , Coelurosauria,,,,,,,,,,,1933
https://www.nhm.ac.uk/discover/dino-directory/ornithomimus.html,Ornithomimus,orn-ITH-oh-MEE-mus,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/ornithom.jpg,large theropod,omnivorous,China,Dinosauria > Saurischia > Theropoda > Neotheropoda > Tetanurae > Avetheropoda > Coelurosauria > Tyrannoraptora > Maniraptoriformes > Ornithomimosauria > Ornithomimidae,Marsh (1890),velox,,,,4.0,Late Cretaceous, 74-65 million years ago,74,65,9,Dinosauria , Saurischia , Theropoda , Neotheropoda , Tetanurae , Avetheropoda , Coelurosauria , Tyrannoraptora , Maniraptoriformes , Ornithomimosauria , Ornithomimidae,,,,,,,1890
https://www.nhm.ac.uk/discover/dino-directory/orodromeus.html,Orodromeus,or-oh-DROM-ee-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/orodro.jpg,euornithopod,herbivorous,USA,Dinosauria > Ornithischia > Genasauria > Cerapoda > Ornithopoda > Euornithopoda,Horner and Weishampel (1988),makelai,"horny beak, grinding cheek teeth",tough plant material,on 2 legs,2.0,Late Cretaceous, 74 million years ago,74,0,74,Dinosauria , Ornithischia , Genasauria , Cerapoda , Ornithopoda , Euornithopoda,,,,,,,,,,,,1988
https://www.nhm.ac.uk/discover/dino-directory/oryctodromeus.html,Oryctodromeus,or-ik-tow-drohm-ee-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/oryctodromeus.jpg,euornithopod,herbivorous,USA,Dinosauria > Ornithischia,"Varricchio, Marin and Katsura (2007)",cubicularis,,,,2.1,Late Cretaceous, 99-94 million years ago,99,94,5,Dinosauria , Ornithischia,,,,,,,,,,,,,,,,2007
https://www.nhm.ac.uk/discover/dino-directory/othnielia.html,Othnielia,oth-ni-ee-lee-a,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Othnielia.jpg,euornithopod,herbivorous,USA,Dinosauria > Ornithischia > Genasauria > Cerapoda > Ornithopoda > Euornithopoda,Marsh (1877),rex,,,,1.4,Late Jurassic, 154-142 million years ago,154,142,12,Dinosauria , Ornithischia , Genasauria , Cerapoda , Ornithopoda , Euornithopoda,,,,,,,,,,,,1877
https://www.nhm.ac.uk/discover/dino-directory/ouranosaurus.html,Ouranosaurus,oo-RAH-noh-sore-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/ourano.jpg,euornithopod,herbivorous,USA,Dinosauria > Ornithischia > Genasauria > Cerapoda > Ornithopoda > Euornithopoda > Iguanadontia > Euiguanadontia > Dryomorpha > Ankylopollexia > Iguanodontoidea,Taquet (1976),nigeriensis,,,,7.0,Early Cretaceous, 115-100 million years ago,115,100,15,Dinosauria , Ornithischia , Genasauria , Cerapoda , Ornithopoda , Euornithopoda , Iguanadontia , Euiguanadontia , Dryomorpha , Ankylopollexia , Iguanodontoidea,,,,,,,1976
https://www.nhm.ac.uk/discover/dino-directory/oviraptor.html,Oviraptor,OH-vee-RAP-tor,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/oviraps.jpg,small theropod,omnivorous,Mongolia,Dinosauria > Saurischia > Theropoda > Neotheropoda > Tetanurae > Avetheropoda > Coelurosauria > Tyrannoraptora > Maniraptoriformes > Maniraptora > Oviraptorosauria > Caenagnathoidea > Oviraptoridae > Oviraptorinae,Osborn (1924),philoceratops,"beak, no teeth","hard fruits, eggs, and possibly shellfish",on 2 legs,2.0,Late Cretaceous, 85-75 million years ago,85,75,10,Dinosauria , Saurischia , Theropoda , Neotheropoda , Tetanurae , Avetheropoda , Coelurosauria , Tyrannoraptora , Maniraptoriformes , Maniraptora , Oviraptorosauria , Caenagnathoidea , Oviraptoridae , Oviraptorinae,,,,1924
https://www.nhm.ac.uk/discover/dino-directory/pachycephalosaurus.html,Pachycephalosaurus,pack-i-KEF-al-oh-sore-russ,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/pachyceph.jpg,euornithopod,herbivorous,Mongolia,Dinosauria > Ornithischia > Genasauria > Cerapoda > Marginocephalia > Pachycephalosauria > Goyocephala > Homalocephaloidea > Pachycephalosauridae,Brown and Schlaikjer (1943),wyomingensis,,,,8.0,Late Cretaceous, 76-65 million years ago,76,65,11,Dinosauria , Ornithischia , Genasauria , Cerapoda , Marginocephalia , Pachycephalosauria , Goyocephala , Homalocephaloidea , Pachycephalosauridae,,,,,,,,,1943
https://www.nhm.ac.uk/discover/dino-directory/pachyrhinosaurus.html,Pachyrhinosaurus,pack-ee-RINE-oh-sore-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/pachyr.jpg,ceratopsian,herbivorous,Mongolia,Dinosauria > Ornithischia > Genasauria > Cerapoda > Marginocephalia > Ceratopsia > Neoceratopsia > Coronosauria > Ceratopsidae > Centrosaurinae,Sternberg (1950),canadensis,,,,6.0,Late Cretaceous, 76-74 million years ago,76,74,2,Dinosauria , Ornithischia , Genasauria , Cerapoda , Marginocephalia , Ceratopsia , Neoceratopsia , Coronosauria , Ceratopsidae , Centrosaurinae,,,,,,,,1950
https://www.nhm.ac.uk/discover/dino-directory/panoplosaurus.html,Panoplosaurus,pan-op-loh-sore-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Panoplosaurus.jpg,armoured dinosaur,herbivorous,Mongolia,Dinosauria > Ornithischia > Genasauria > Thyreophora > Ankylosauromorpha > Ankylosauria > Nodosauridae,Lambe (1919),mirus,,,,7.0,Late Cretaceous, 79-75 million years ago,79,75,4,Dinosauria , Ornithischia , Genasauria , Thyreophora , Ankylosauromorpha , Ankylosauria , Nodosauridae,,,,,,,,,,,1919
https://www.nhm.ac.uk/discover/dino-directory/pantydraco.html,Pantydraco,pant-ee-drak-oh,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/pantydraco.jpg,euornithopod,herbivorous,Mongolia,Dinosauria > Saurischia,"Galton, Yates and Kermack 2007 (2003)",caducus,,,,3.0,Early Jurassic,,0,0,0,Dinosauria , Saurischia,,,,,,,,,,,,,,,,2003
https://www.nhm.ac.uk/discover/dino-directory/paralititan.html,Paralititan,pa-ral-i-tie-tuhn,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Paralititan.jpg,sauropod,herbivorous,Mongolia,Dinosauria > Saurischia > Sauropodomorpha > Sauropoda > Eusauropoda > Neosauropoda > Macronaria > Camarasauromorpha > Titanosauriformes > Titanosauria > Lithostrotia,"Smith, Lamanna, Lacovara, Dodson, Smith, Poole, Giegengack and Attia (2001)",stromeri,,,,28.0,Late Cretaceous, 99-94 million years ago,99,94,5,Dinosauria , Saurischia , Sauropodomorpha , Sauropoda , Eusauropoda , Neosauropoda , Macronaria , Camarasauromorpha , Titanosauriformes , Titanosauria , Lithostrotia,,,,,,,2001
https://www.nhm.ac.uk/discover/dino-directory/parasaurolophus.html,Parasaurolophus,pa-ra-saw-ROL-off-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/parasaur.jpg,euornithopod,herbivorous,Mongolia,Dinosauria > Ornithischia > Genasauria > Cerapoda > Ornithopoda > Euornithopoda > Iguanadontia > Euiguanadontia > Dryomorpha > Ankylopollexia > Iguanodontoidea > Hadrosauridae > Euhadrosauria > Lambeosaurinae,Parks (1922),walkeri,,,,11.0,Late Cretaceous, 76-74 million years ago,76,74,2,Dinosauria , Ornithischia , Genasauria , Cerapoda , Ornithopoda , Euornithopoda , Iguanadontia , Euiguanadontia , Dryomorpha , Ankylopollexia , Iguanodontoidea , Hadrosauridae , Euhadrosauria , Lambeosaurinae,,,,1922
https://www.nhm.ac.uk/discover/dino-directory/parksosaurus.html,Parksosaurus,PARKS-oh-SORE-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/parkso.jpg,euornithopod,herbivorous,Mongolia,Dinosauria > Ornithischia > Genasauria > Cerapoda > Ornithopoda > Euornithopoda,Sternberg (1937),warrenae,,,,3.0,Late Cretaceous, 76-74 million years ago,76,74,2,Dinosauria , Ornithischia , Genasauria , Cerapoda , Ornithopoda , Euornithopoda,,,,,,,,,,,,1937
https://www.nhm.ac.uk/discover/dino-directory/patagosaurus.html,Patagosaurus,pat-ag-oh-sore-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Patagosaurus.jpg,sauropod,herbivorous,Mongolia,Dinosauria > Saurischia > Sauropodomorpha > Sauropoda > Eusauropoda > Cetiosauridae,Bonaparte (1979),fariasi,,,,18.0,Mid Jurassic, 164-159 million years ago,164,159,5,Dinosauria , Saurischia , Sauropodomorpha , Sauropoda , Eusauropoda , Cetiosauridae,,,,,,,,,,,,1979
https://www.nhm.ac.uk/discover/dino-directory/pelicanimimus.html,Pelicanimimus,pel-e-kan-i-mim-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Pelicanimimus.jpg,small theropod,carnivorous,Mongolia,Dinosauria > Saurischia > Theropoda > Neotheropoda > Tetanurae > Avetheropoda > Coelurosauria > Tyrannoraptora > Maniraptoriformes > Ornithomimosauria,"PÃ©rez-Moreno, Sanz, Buscalioni, Moratalla, Ortega and Rasskin-Gutman (1994)",polyodon,,,,2.0,Early Cretaceous, 127-121 million years ago,127,121,6,Dinosauria , Saurischia , Theropoda , Neotheropoda , Tetanurae , Avetheropoda , Coelurosauria , Tyrannoraptora , Maniraptoriformes , Ornithomimosauria,,,,,,,,1994
https://www.nhm.ac.uk/discover/dino-directory/pelorosaurus.html,Pelorosaurus,pel-oh-ROW-sore-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/pelo.jpg,sauropod,herbivorous,Mongolia,Dinosauria > Saurischia > Sauropodomorpha > Sauropoda > Eusauropoda > Neosauropoda > Macronaria > Camarasauromorpha > Titanosauriformes,Mantell (1850),conybearei,,,,25.0,Early Cretaceous, 125 million years ago,125,0,125,Dinosauria , Saurischia , Sauropodomorpha , Sauropoda , Eusauropoda , Neosauropoda , Macronaria , Camarasauromorpha , Titanosauriformes,,,,,,,,,1850
https://www.nhm.ac.uk/discover/dino-directory/pentaceratops.html,Pentaceratops,pent-ah-ker-ah-tops,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Pentaceratops.jpg,ceratopsian,herbivorous,Mongolia,Dinosauria > Ornithischia > Genasauria > Cerapoda > Marginocephalia > Ceratopsia > Neoceratopsia > Coronosauria > Ceratopsidae > Chasmosaurinae,Osborn (1923),sternbergi,,,,6.8,Late Cretaceous, 76-74 million years ago,76,74,2,Dinosauria , Ornithischia , Genasauria , Cerapoda , Marginocephalia , Ceratopsia , Neoceratopsia , Coronosauria , Ceratopsidae , Chasmosaurinae,,,,,,,,1923
https://www.nhm.ac.uk/discover/dino-directory/piatnitzkysaurus.html,Piatnitzkysaurus,pye-at-nits-key-sore-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Piatnitzkysaurus.jpg,large theropod,carnivorous,Mongolia,Dinosauria > Saurischia > Theropoda > Neotheropoda > Tetanurae > Spinosauroidea > Megalosauridae > Eustreptospondylinae,Bonaparte (1979),floresi,,,,4.2,Late Jurassic, 164-159 million years ago,164,159,5,Dinosauria , Saurischia , Theropoda , Neotheropoda , Tetanurae , Spinosauroidea , Megalosauridae , Eustreptospondylinae,,,,,,,,,,1979
https://www.nhm.ac.uk/discover/dino-directory/pinacosaurus.html,Pinacosaurus,pin-ak-oh-sore-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Pinacosaurus.jpg,armoured dinosaur,herbivorous,Mongolia,Dinosauria > Ornithischia > Genasauria > Thyreophora > Ankylosauromorpha > Ankylosauria > Ankylosauridae,Gilmore (1933),grangeri,,,,5.0,Late Jurassic, 164-159 million years ago,164,159,5,Dinosauria , Ornithischia , Genasauria , Thyreophora , Ankylosauromorpha , Ankylosauria , Ankylosauridae,,,,,,,,,,,1933
https://www.nhm.ac.uk/discover/dino-directory/plateosaurus.html,Plateosaurus,plat-ee-oh-sore-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/plateo.jpg,sauropod,herbivorous,"France,Germany,Switzerland",Dinosauria > Saurischia > Sauropodomorpha > Prosauropoda > Plateosauria > Plateosauridae,Meyer (1837),engelhardti,grinding teeth with a horny beak at the front,plant material,on 2 or 4 legs,7.0,Late Triassic, 210 million years ago,210,0,210,Dinosauria , Saurischia , Sauropodomorpha , Prosauropoda , Plateosauria , Plateosauridae,,,,,,,,,,,,1837
https://www.nhm.ac.uk/discover/dino-directory/podokesaurus.html,Podokesaurus,po-doh-kee-sore-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Podokesaurus.jpg,small theropod,carnivorous,"France,Germany,Switzerland",Dinosauria > Saurischia > Theropoda > Neotheropoda > Coelophysoidea,Talbot (1911),holyokensis,,,,0.9,Mid Jurassic, 195-180 million years ago,195,180,15,Dinosauria , Saurischia , Theropoda , Neotheropoda , Coelophysoidea,,,,,,,,,,,,,1911
https://www.nhm.ac.uk/discover/dino-directory/poekilopleuron.html,Poekilopleuron,peek-i-loh-ploor-on,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Poekilopleuron.jpg,large theropod,carnivorous,"France,Germany,Switzerland",Dinosauria > Saurischia > Theropoda > Neotheropoda > Tetanurae > Spinosauroidea > Megalosauridae > Megalosaurinae,Eudes-Deslongchamps (1838),bucklandii,,,,9.0,Mid Jurassic, 169-164 million years ago,169,164,5,Dinosauria , Saurischia , Theropoda , Neotheropoda , Tetanurae , Spinosauroidea , Megalosauridae , Megalosaurinae,,,,,,,,,,1838
https://www.nhm.ac.uk/discover/dino-directory/polacanthus.html,Polacanthus,pol-a-KAN-thus,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/polac.jpg,armoured dinosaur,herbivorous,"France,Germany,Switzerland",Dinosauria > Ornithischia > Genasauria > Thyreophora > Ankylosauromorpha > Ankylosauria,Hulke (1881),foxii,,,,5.0,Early Cretaceous, 125 million years ago,125,0,125,Dinosauria , Ornithischia , Genasauria , Thyreophora , Ankylosauromorpha , Ankylosauria,,,,,,,,,,,,1881
https://www.nhm.ac.uk/discover/dino-directory/prenocephale.html,Prenocephale,preen-oh-keff-ah-lee,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Prenocephale.jpg,euornithopod,herbivorous,"France,Germany,Switzerland",Dinosauria > Ornithischia > Genasauria > Cerapoda > Marginocephalia > Pachycephalosauria > Goyocephala > Homalocephaloidea > Pachycephalosauridae,MaryaÅska and OsmÃ³lska (1974),prenes,,,,2.4,Late Cretaceous, 80-65 million years ago,80,65,15,Dinosauria , Ornithischia , Genasauria , Cerapoda , Marginocephalia , Pachycephalosauria , Goyocephala , Homalocephaloidea , Pachycephalosauridae,,,,,,,,,1974
https://www.nhm.ac.uk/discover/dino-directory/probactrosaurus.html,Probactrosaurus,proh-bak-troh-sore-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Probactrosaurus.jpg,euornithopod,herbivorous,"France,Germany,Switzerland",Dinosauria > Ornithischia > Genasauria > Cerapoda > Ornithopoda > Euornithopoda > Iguanadontia > Euiguanadontia > Dryomorpha > Ankylopollexia > Iguanodontoidea,Rozhdestvensky (1966),gobiensis,,,,6.0,Early Cretaceous, 121-99 million years ago,121,99,22,Dinosauria , Ornithischia , Genasauria , Cerapoda , Ornithopoda , Euornithopoda , Iguanadontia , Euiguanadontia , Dryomorpha , Ankylopollexia , Iguanodontoidea,,,,,,,1966
https://www.nhm.ac.uk/discover/dino-directory/proceratosaurus.html,Proceratosaurus,proh-ker-at-oh-sore-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Proceratosaurus.jpg,small theropod,carnivorous,"France,Germany,Switzerland",Dinosauria > Saurischia > Theropoda > Neotheropoda > Tetanurae > Avetheropoda > Coelurosauria,Woodward (1910),bradleyi,,,,4.1,Mid Jurassic, 169-164 million years ago,169,164,5,Dinosauria , Saurischia , Theropoda , Neotheropoda , Tetanurae , Avetheropoda , Coelurosauria,,,,,,,,,,,1910
https://www.nhm.ac.uk/discover/dino-directory/procompsognathus.html,Procompsognathus,pro-comp-sog-nay-thus,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Procompsognathus.jpg,small theropod,carnivorous,"France,Germany,Switzerland",Dinosauria > Saurischia > Theropoda > Neotheropoda > Coelophysoidea,Fraas (1913),triassicus,,,,1.0,Late Triassic, 221-210 million years ago,221,210,11,Dinosauria , Saurischia , Theropoda , Neotheropoda , Coelophysoidea,,,,,,,,,,,,,1913
https://www.nhm.ac.uk/discover/dino-directory/prosaurolophus.html,Prosaurolophus,proh-sore-oh-lof-us,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Prosaurolophus.jpg,euornithopod,herbivorous,"France,Germany,Switzerland",Dinosauria > Ornithischia > Genasauria > Cerapoda > Ornithopoda > Euornithopoda > Iguanadontia > Euiguanadontia > Dryomorpha > Ankylopollexia > Iguanodontoidea > Hadrosauridae > Euhadrosauria > Hadrosaurinae,Brown (1916),maximus,,,,7.6,Late Cretaceous, 77-75 million years ago,77,75,2,Dinosauria , Ornithischia , Genasauria , Cerapoda , Ornithopoda , Euornithopoda , Iguanadontia , Euiguanadontia , Dryomorpha , Ankylopollexia , Iguanodontoidea , Hadrosauridae , Euhadrosauria , Hadrosaurinae,,,,1916
https://www.nhm.ac.uk/discover/dino-directory/protarchaeopteryx.html,Protarchaeopteryx,pro-tark-ee-op-ter-iks,https://www.nhm.ac.uk/resources/nature-online/life/dinosaurs/dinosaur-directory/images/reconstruction/small/Protarchaeopteryx.jpg,small theropod,carnivorous,"France,Germany,Switzerland",Dinosauria > Saurischia > Theropoda > Neotheropoda > Tetanurae > Avetheropoda > Coelurosauria > Tyrannoraptora > Maniraptoriformes > Maniraptora > Paraves > Eumaniraptora,Ji and Ji (1997),robusta,,,,2.0,Early Cretaceous, 122-120 million years ago,122,120,2,Dinosauria , Saurischia , Theropoda , Neotheropoda , Tetanurae , Avetheropoda , Coelurosauria , Tyrannoraptora , Maniraptoriformes , Maniraptora , Paraves , Eumaniraptora,,,,,,1997
